"student_id","crypto_fullname","crypto_nrc","gender","program_description","study_description","school_abbr","school"
2022091604,"37627fa1","1882f109","M","BACHELOR OF VETERINARY - VET","VETERINARY MEDICINE","Vet. Med.","SCHOOL OF VETERINARY MEDICINE"
2022064640,"43f90deb","1882f109","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022071786,"4ef0f407","1882f109","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022067177,"8093a4a2","1882f109","M","BACHELOR OF SCIENCE IN AGRONOMY","AGRONOMY (BSC. AGRONOMY)","Agric. Sc","SCHOOL OF AGRICULTURAL SCIENCES"
2022071786,"4ef0f407","1882f109","F","BACHELOR OF ENGINEERING","GEOMATIC ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022064640,"43f90deb","1882f109","F","BACHELOR OF ENGINEERING","LAND SURVEYING","Engineering","SCHOOL OF ENGINEERING"
2022071786,"4ef0f407","1882f109","F","BACHELOR OF ENGINEERING","MECHANICAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001346,"799a954f","1882f109","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022001362,"592caa0a","1882f109","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022001389,"e8e58fc7","1882f109","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022089529,"0b7ea128","1882f109","M","BACHELOR OF SCIENCE IN PHYSIOTHERAPY","PHYSIOTHERAPY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022073100,"b96dfc14","1882f109","F","BACHELOR OF ARTS","DEVELOPMENT STUDIES","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084331,"11c01b20","1882f109","F","BACHELOR OF ARTS","DEVELOPMENT STUDIES","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073100,"b96dfc14","1882f109","F","BACHELOR OF ARTS","ENGLISH LANGUAGE AND LINGUISTICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084331,"11c01b20","1882f109","F","BACHELOR OF ARTS","ENGLISH LANGUAGE AND LINGUISTICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073100,"b96dfc14","1882f109","F","BACHELOR OF ARTS","HUMAN RESOURCE MANAGEMENT","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084331,"11c01b20","1882f109","F","BACHELOR OF ARTS","HUMAN RESOURCE MANAGEMENT","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022085833,"65ef1be0","1882f109","M","BACHELOR OF ARTS","HUMAN RESOURCE MANAGEMENT","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022026560,"6c154f57","1882f109","M","BACHELOR OF LAWS","LAW","Law","SCHOOL OF LAW"
2022039424,"bfdb3c59","1882f109","F","BACHELOR OF LAWS","LAW","Law","SCHOOL OF LAW"
2022071816,"4a741803","1882f109","F","BACHELOR OF LAWS","LAW","Law","SCHOOL OF LAW"
2022026667,"8982f32c","1882f109","M","BACHELOR OF LAWS","LAW","Law","SCHOOL OF LAW"
2022000196,"d74403b1","1882f109","F","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022018036,"a1fe82e2","1882f109","M","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022019571,"86c88d40","1882f109","F","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022031164,"848c197f","1882f109","F","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022037502,"a1e454c5","1882f109","F","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022080793,"57ab212f","1882f109","F","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022093551,"9ec9af13","1882f109","F","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022096622,"94bddf07","1882f109","F","BACHELOR OF MEDICINE AND BACHELOR OF SURGERY","MEDICINE AND SURGERY","Human Med.","SCHOOL OF MEDICINE"
2022077547,"9e037d28","1882f109","M","BACHELOR OF ENGINEERING - MINES","METALLURGICAL ENGINEERING","Mines","SCHOOL OF MINES"
2022016564,"7062dc48","1882f109","M","BACHELOR OF ENGINEERING - MINES","MINING  ENGINEERING","Mines","SCHOOL OF MINES"
2022026691,"9421eeb8","1882f109","F","BACHELOR OF COMPUTER SCIENCE","COMPUTER SCIENCE","NS","SCHOOL OF NATURAL SCIENCES"
2022056558,"b3cc7a21","1882f109","F","BACHELOR OF COMPUTER SCIENCE","COMPUTER SYSTEMS ENGINEERING","NS","SCHOOL OF NATURAL SCIENCES"
2022021436,"425d2811","1882f109","M","BACHELOR OF SCIENCE","MICROBIOLOGY","NS","SCHOOL OF NATURAL SCIENCES"
2022021436,"425d2811","1882f109","M","BACHELOR OF SCIENCE","MOLECULAR BIOLOGY AND GENETICS","NS","SCHOOL OF NATURAL SCIENCES"
2022026691,"9421eeb8","1882f109","F","BACHELOR OF COMPUTER SCIENCE","NETWORKING AND INFORMATION SECURITY","NS","SCHOOL OF NATURAL SCIENCES"
2022056558,"b3cc7a21","1882f109","F","BACHELOR OF COMPUTER SCIENCE","NETWORKING AND INFORMATION SECURITY","NS","SCHOOL OF NATURAL SCIENCES"
2022058330,"1e01b30e","1882f109","M","BACHELOR OF COMPUTER SCIENCE","NETWORKING AND INFORMATION SECURITY","NS","SCHOOL OF NATURAL SCIENCES"
2022026691,"9421eeb8","1882f109","F","BACHELOR OF COMPUTER SCIENCE","SOFTWARE ENGINEERING","NS","SCHOOL OF NATURAL SCIENCES"
2022056558,"b3cc7a21","1882f109","F","BACHELOR OF COMPUTER SCIENCE","SOFTWARE ENGINEERING","NS","SCHOOL OF NATURAL SCIENCES"
2022058330,"1e01b30e","1882f109","M","BACHELOR OF COMPUTER SCIENCE","SOFTWARE ENGINEERING","NS","SCHOOL OF NATURAL SCIENCES"
2022088204,"81fe3bd1","1882f109","F","Bachelor of Science in Oncology Nursing","Bachelor of Science in Oncology Nursing","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022079621,"6110afbf","1882f109","F","BACHELOR OF SCIENCE IN MIDWIFERY","MIDWIFERY","Nursing Sc.","SCHOOL OF NURSING SCIENCES"
2022093925,"e2067662","f25a8c87","M","BACHELOR OF INFORMATION AND COMMUNICATION TECHNOLOGIES ICTs WITH EDUCATION (B.ICTs.Ed)","ICTs and Education","Education","SCHOOL OF EDUCATION"
2022046919,"0848bb61","1e62ee10","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022050401,"a1d694e8","1f92d007","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022051718,"5798d65a","9e0934e4","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022061578,"95fd7a42","f7e65899","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022070691,"b35927ab","66fbdac5","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022071859,"b8c17ac5","1e4b93cd","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022072031,"6c5e73b8","4bda6da6","F","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022072561,"e3ed7625","6ae3364a","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022072618,"2de61dd1","389a3cb9","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022072812,"6f7f4dc0","217dc3c3","F","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022072944,"0fc14f59","8f232556","F","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022074777,"bac566c0","edd5d0a5","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022075838,"f9cd2cd3","eed75c97","F","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022078390,"43c4905c","32a0068d","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022080751,"69c7b740","3a0d7d89","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022080785,"0f3de82f","9d2efc26","F","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022082052,"d170c4ba","033eb2e7","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022084292,"ffd4a58a","da3bcb0e","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022085434,"ef65058f","95c985b9","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022085442,"1dd5c3b3","ad0374f8","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022087658,"23c4c6c2","faa74c0d","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022090756,"f2f5d0c0","f376e0fe","M","BACHELOR OF SCIENCE WITH EDUCATION","SCIENCE","Education","SCHOOL OF EDUCATION"
2022040449,"95839ecf","86d194be","F","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022047711,"81169fa7","cafb4d7c","M","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022055896,"c78eb1c9","100575d9","M","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022065140,"9266de7f","7dd92682","M","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022071727,"d104ab25","76e38b9d","F","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022072154,"72d55b7c","c623790a","M","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022072791,"4d0961a1","0fd7321c","F","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022077806,"85eade7e","ee173b3d","F","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022086350,"a1883856","c89e93b5","F","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022086490,"0e95fc14","2564587e","M","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022087992,"62782d89","8ebd50a4","F","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022094905,"59941132","329ca4d0","F","BACHELOR OF EDUCATION - SPECIAL EDUCATION","SPECIAL EDUCATION","Education","SCHOOL OF EDUCATION"
2022001206,"95eeb1ec","13196b93","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001371,"47d22690","3c24dd80","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022002172,"e526d924","7be96289","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022008456,"e6746210","c099bdb0","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022015002,"1d020c91","3f5a1089","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022022858,"35fcae75","71f18e84","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022024885,"900e9721","536cb6c9","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022025504,"44415aac","57a65f1d","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022026110,"d6a542a7","7280ed9d","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022026781,"8712d2e6","15ed0d01","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022027248,"68177c8b","f72f16f0","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022028635,"61ff1d19","3cd9b274","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022029399,"f3a1c1ac","a055d2d8","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022030320,"7ec238b6","ae9ded4e","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022037146,"b3e31bb8","6e0266c4","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022042875,"ba12b144","650b9f06","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022043022,"1e1a5952","c7df1f97","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022043804,"241e1c89","f3feb067","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022044134,"005c5f8b","804d003c","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022044207,"b15b994a","cb4e2031","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022044827,"fdd57194","32393c0b","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022045017,"ed96abcd","2e8b544a","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022045921,"a2a900ef","e127f038","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022046102,"12f3367a","63173396","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022046641,"fbfe748d","373eb4e7","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022046676,"ba02cc57","42d44481","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022047982,"1089a1f7","4be6e9ca","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022048091,"80a212dc","bbb965b0","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022048105,"4a735313","3e875d2e","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022048113,"69e61c0e","6186a863","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022048911,"ea7c4690","7121107b","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022049608,"33c516e0","b4cc9dd6","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022049616,"af76c7ad","94d3bcca","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022049781,"1ccaf2f8","2dfc5caa","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022050827,"5dd42cfc","f67506bd","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022050941,"ee59cbcd","0e1defb0","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022051556,"096d440f","f54c0d56","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022052676,"caf32116","7d5bce31","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022053265,"95d33fff","4fac2030","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022053818,"b59a876c","db94c32c","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054482,"660547e4","7b2e0682","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054539,"b4da6f71","0156cfee","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054822,"e6acca80","a5946a25","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054831,"64ac6d96","c2ec800e","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022055357,"3e838801","da371044","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022055683,"24e85f8b","c670d8b0","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022055748,"a19d9f6c","d5412a80","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022056612,"42be9988","996063a1","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022056621,"8ca80cf3","160fc330","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022057201,"1cdd5b13","6fc05f24","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022057295,"89853edb","bbdaa34a","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022057384,"70431e12","f1981cb5","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022058381,"c14040c8","075840ea","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022058526,"b7a4a24b","7c6802b9","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022058542,"c239e68e","035ee7b3","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022059093,"ec97d001","1cc48661","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022059395,"ce240b66","73233a5c","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022059468,"68068b85","77c19eaf","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022059808,"6000c0fd","1addaa83","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022060091,"51a720a4","0ce9d8c4","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022060466,"29e0a198","4210b360","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022060563,"99662f0b","b56ea169","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022061314,"68f0a011","142908d9","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022061713,"2b93b432","1727fe30","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022062116,"089cd000","065240e6","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022062604,"1a28e0e0","75cdc725","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022062655,"f5a3b189","8ef1c896","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022063074,"b6fbfbba","a82386e2","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022065425,"43d92494","2824d299","F","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022065476,"6b9518ee","b08ce516","M","BACHELOR OF SCIENCE - PH","ENVIRONMENTAL HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022045874,"2f0c091c","294c6f28","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022045921,"a2a900ef","e127f038","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022046102,"12f3367a","63173396","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022046889,"0fc035ae","e81d32f5","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022047834,"9b37d94a","532d0346","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022047869,"b18698bb","35876849","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022047915,"440cbcd7","4c74b3fc","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022047931,"c3218c9b","2a8146a9","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022048121,"3d7bc77b","4c379354","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022048652,"0d48166a","59e94c7f","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022048822,"97136b43","716d67ff","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022049233,"fc29b664","3fe9140b","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022049543,"765f53f4","c6570b7c","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022049691,"df8b4cbf","4efca168","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022049951,"b654c1ac","4d054cf8","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022050282,"b61d3320","65797bfa","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022050738,"a84fbc5e","abb86718","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022050827,"5dd42cfc","f67506bd","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022050835,"1aa9e697","ae12f5a1","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022050941,"ee59cbcd","0e1defb0","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022051009,"878974e5","ed4ee3a1","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022051157,"331997d0","4f7a3ced","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022051441,"13cf1f13","8905a1b9","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022052382,"7769dba7","fe7c899c","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022052676,"caf32116","7d5bce31","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022053125,"19fbb29c","851d78d7","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
